진대감 선릉점,1,1,0,"넘 맛있더라고요, 맛있더라고요  사장님도",
진대감 선릉점,1,1,0,존    맛있서,
진대감 선릉점,1,1,0,크 맛있다,
진대감 선릉점,1,1,0,사장님이 너무 친절하고,
진대감 선릉점,2,2,0,"사장님 조용하시고친절하세요, 맛있어욤 미모의사장님 조용하시고친절하세요, 맛있어욤 미모의사장님",
진대감 선릉점,2,2,0,"사장님이 친절하세요 한점한점, 사장님이 친절하세요, 맛있어요 단골각 입니다, 맛있게먹으면서 힐링했네요  진대감, 너무 맛있고, 너무 맛있어요, 진짜 맛있게먹으면서, 맛있어요 단골각, 맛있게먹으면서 힐링했네요",
진대감 선릉점,1,1,0,"맛있어요   최근에 먹은, 너무너무 맛있어요, 최고네요  맛집, 맛있어요   최근에, 최고네요  맛집 잘, 차돌중에 최고네요, 최고네요  맛집",맛집 잘 안믿는데
진대감 선릉점,1,1,0,"최고에요   짱 친절, 완전 최고에요, 최고에요   짱",
진대감 선릉점,1,1,0,"진짜 맛있어요, 맛있어요 친구랑도",
진대감 선릉점,1,0,1,,맛  말이 필요없는
진대감 선릉점,1,1,0,"최고입니다  진대감 선릉점, 최고입니다  진대감",
진대감 선릉점,1,1,0,"맛있어요    고기가 살살, 완전 맛있어요, 맛있어요    고기가",
진대감 선릉점,2,1,1,맛입니다 삼합 좋아하는,후회안함 사장님과
진대감 선릉점,1,1,0,"맛있어서 다시 간곳이에요, 너무 맛있어서, 맛있어서 다시",
진대감 선릉점,2,2,0,"직원 모두 친절하시구, 너무 맛있어용, 맛있어용 최고",
진대감 선릉점,1,1,0,사장님이 친절하고,
진대감 선릉점,1,1,0,"사장님 친절한 직원들, 사장님 친절한, 친절한 직원들",
진대감 선릉점,1,1,0,넘친절하시구  맛은최고루맛있어요,
진대감 선릉점,1,1,0,구워올려주시니까 맛있고,
진대감 선릉점,1,0,1,,맛을 잊을수가없네요
진대감 선릉점,2,2,0,"사장님과 직원들의 친절함에, 직원들의 친절함에 한번, 직원들의 친절함에, 정말 최고에요",
진대감 선릉점,1,1,0,"맛있어요 구워주실때마다 다른조합으로, 너무 맛있어요, 맛있어요 구워주실때마다",
진대감 선릉점,1,1,0,"맛있네요  사장님이 직접, 너무 맛있네요, 맛있네요  사장님이",
진대감 선릉점,1,1,0,"맛있었어요   또 생각나는맛, 맛있었어요   또, 생각나는맛 최고에요",
진대감 선릉점,1,1,0,"맛있어용  대기가 항상, 너무 맛있어용, 다 맛있고, 너무 맛있었더라고요, 맛있어용  대기가, 맛있었더라고요    둘이서",
진대감 선릉점,1,0,1,,안되죠 음식이
청자골,1,1,0,"맛있습니다  또 방문할, 너무 맛있습니다, 맛있습니다  또",
청자골,1,1,0,"최고입니다 육사시미 존맛탱, 최고입니다 육사시미",
청자골,1,1,0,"맛있어요  한우모둠이랑 친절하게, 삼합 맛있어요, 맛있어요  한우모둠이랑",
청자골,1,0,1,,음식 주문 못한다고
청자골,1,1,0,진짜 맛있음,
청자골,2,1,1,반찬들은 정갈하게,"사장이 없어서 그런지, 사장이 없어서"
청자골,1,1,0,"맛있었어요  다행히 애들이, 맛있었어요  다행히",
강남수랏간,1,1,0,맛있어요 양념갈비도,
최가네버섯샤브매운탕칼국수 대치점,1,1,0,"맛있어요 항상 강남이나, 너무 맛있어요, 맛있어요 항상",
최가네버섯샤브매운탕칼국수 대치점,1,1,0,,
최가네버섯샤브매운탕칼국수 대치점,1,0,1,,없는 맛집
창포손만두,1,1,0,맛은 좋지만,
창포손만두,1,1,0,코다리 맛있었음,
하이보,1,0,1,,별로 서비스도
하이보,1,0,1,,별로 맛도
우래옥 강남분점(휴업중),1,0,1,,
우래옥 강남분점(휴업중),1,0,1,,직원들 불친절
우래옥 강남분점(휴업중),2,0,2,서비스가 좋긴하지만,"별로 서비스가, 별로 서비스가, 맛에는 슴슴해서 별로"
우래옥 강남분점(휴업중),1,1,0,맛이 나서 좋아요,
